CODIGO,DEPARTAMENTO,PROVINCIA,ATM,ANIO,SEMESTRE,ALCALDE,CCPP_TOTAL,CCPP_SERV,CCPP_SIST_AGUA,CCPP_SIST_NCONV,CCPP_SIST_CONV,CCPP_ABAST_CCPP,CCPP_HAB_01,CCPP_HAB_02,CCPP_HAB_03,CCPP_MICROMED,ATM_GESTION,UNIDAD_ORGANICA,MONTO_POI,PRESTADOR_CUOTA,PRESTADOR_CUOTA_INCREM,PRESTADOR_CUOTA_SUNASS
CUE-02924,TACNA,TACNA,INCLAN,2020,SEM-II,CESAR NARCISO GALLEGOS GALLEGOS,32,15,2,1,1,0,0,0,0,0,SI,GERENCIA DESARROLLO SOCIAL Y SERVICIOS PUBLICOS,10000.00,0,0,0
CUE-02926,AYACUCHO,LA MAR,CHUNGUI,2020,SEM-II,DANIEL HUAMAN JUAREZ,25,23,23,23,1,0,3,3,0,0,SI,SUGERENCIA DE SERVICIOS PUBLICOS Y GESTION AMBIENTAL,150000.00,15,0,15
CUE-02928,HUANCAVELICA,HUANCAVELICA,CONAYCA,2020,SEM-II,Donato SULLCARAY Huaroc,3,3,3,0,3,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y AMBIENTE,,1,0,0
CUE-02930,ANCASH,CASMA,BUENA VISTA ALTA,2020,SEM-II,HUGO ARTURO PAJITO MENDOZA,38,22,10,10,22,12,0,0,0,2,NO,,,10,0,0
CUE-02931,HUANUCO,HUANUCO,HUANUCO,2020,SEM-II,JOSE LUIS VILLAVICENCIO GUARDIA,63,18,18,0,18,0,0,0,0,0,SI,GERENCIA SOSTENIBILIDAD AMBIENTAL,0.00,11,0,7
CUE-02932,PASCO,PASCO,HUAYLLAY,2020,SEM-II,ROMAN LUIS MARCELO CALLUPE,293,4,4,0,4,0,1,1,0,0,SI,SUB GERENCIA DE MEDIO AMBIENTE,43134.90,2,0,0
CUE-02933,HUANUCO,DOS DE MAYO,YANAS,2020,SEM-II,ING NIEVES PUJAY HIPOLO,45,15,15,0,15,6,0,0,0,0,SI,LEY ORGANICA DE MUNICIPALIDADES,34800.00,13,1,1
CUE-02934,AYACUCHO,HUAMANGA,CHIARA,2020,SEM-II,NILO HUAYTALLA BAUTISTA,56,42,42,0,14,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,56.92,38,0,8
CUE-02935,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,2020,SEM-II,OSCAR LUIS DIESTRA ZAPATA,33,24,24,3,21,0,1,1,0,0,SI,GERENCIA DE SERVICIOS PÚBLICOS Y MEDIO AMBIENTE,294600.00,5,3,0
CUE-02936,PUNO,HUANCANE,PUSI,2020,SEM-II,COSME ROBER ASCUÑA AQUISE,63,19,22,0,22,2,0,0,0,0,SI,SUB GERENCIA DE MEDIO AMBIENTE Y SERVICIOS PUBLICOS,23000.00,15,0,0
CUE-02937,LORETO,ALTO AMAZONAS,SANTA CRUZ,2020,SEM-II,ROBERT TEDDY PALOMINO MATTA,10,10,1,0,1,0,0,0,0,0,SI,Gerencia de desarrollo,29000.00,2,2,2
CUE-02938,AREQUIPA,LA UNION,TORO,2020,SEM-II,FRANCISCO ELIAS TAPIA MARTINEZ,35,9,7,0,0,0,0,0,0,0,SI,GERENCIA DE DESARROLLO SOCIAL,17000.00,3,0,3
CUE-02939,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,SEM-II,MARCIAL PETSA TSEJEM,70,11,11,0,0,3,0,0,0,0,SI,SUBGERENCIA DE SERVICIOS SOCIALES Y GESTION AMBIENTAL,167956.00,4,0,0
CUE-02940,TACNA,TARATA,TICACO,2020,SEM-II,SANTOS VIDAL CUNURANA PARI,36,2,2,0,2,0,0,0,0,0,SI,"GERENCIA DE DESARROLLO ECONOMICO, SOCIAL Y GESTION AMBIENTAL",10000.00,0,0,2
CUE-02941,HUANCAVELICA,ANGARAES,JULCAMARCA,2020,SEM-II,WOLKER PAUL FLORES CCENCHO,20,14,3,0,0,11,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y ODEL,25800.00,1,0,0
CUE-02942,LA LIBERTAD,BOLIVAR,BAMBAMARCA,2020,SEM-II,CARLOS ALBERTO PECHE QUIÑONES,34,11,11,23,11,0,0,0,0,0,SI,DIRECCION DE INFRAESTRUCTURA Y DESARROLLO URBANO Y RURAL,4300.00,8,2,0
CUE-02943,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,2020,SEM-II,OSCAR CONSTANTINO ESCOBAR SALAZAR,28,12,11,14,11,3,1,1,0,0,SI,GERENCIA DE GESTIÓN AMBIENTAL,28122.00,11,0,0
CUE-02944,TACNA,CANDARAVE,CURIBAYA,2020,SEM-II,ERNESTO AVELINO ALVARADO ALAY,5,4,3,0,3,1,0,0,0,0,SI,GERENCIA DE SERVICIOS SOCIALES COMUNALES PROMOCIÓN TURÍSTICA Y MEDIO AMBIENTE,0.00,0,0,0
CUE-02945,UCAYALI,ATALAYA,RAIMONDI,2020,SEM-II,ADELMO SEGUNDO GUERRERO ENCISO,145,19,24,3,24,3,1,1,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS,385658.00,12,0,0
CUE-02946,AYACUCHO,SUCRE,PAICO,2020,SEM-II,DIONICIO PICHO CANCHO,5,2,5,3,2,0,0,0,0,0,NO,,,1,0,0
CUE-02947,CUSCO,LA CONVENCION,SANTA ANA,2020,SEM-II,HERMAN DE LA TORRE DUEÑAS,86,86,86,10,76,26,2,2,0,1,SI,GERENCIA DE RECURSOS NATURALES Y GESTION AMBIENTAL,15170.00,33,10,10
CUE-02948,AREQUIPA,CASTILLA,CHOCO,2020,SEM-II,CELIS SERAPIO LAZARO BLANCO,3,3,3,0,3,0,0,0,0,0,SI,OFICINA DE SANEAMIENTO,6250.00,2,0,0
CUE-02949,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,2020,SEM-II,PERCY CCACCYA HUAMANI,5,5,3,0,5,0,0,0,0,0,SI,ORGANOS DE LINEA,12.00,1,0,0
CUE-02950,HUANCAVELICA,CHURCAMPA,LA MERCED,2020,SEM-II,IRINEO GUEVARA PACHECO,6,4,4,2,4,0,0,0,0,3,SI,unidad de desarrollo social,13730.00,2,,0
CUE-02951,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,2020,SEM-II,ISAIAS MOISES TITO COAGUILA,35,3,3,0,3,0,0,0,0,0,SI,GERENCIA MUNICIPAL,6000.00,0,0,0
CUE-02952,AYACUCHO,HUAMANGA,PACAYCASA,2020,SEM-II,FABIAN CAJAMARCA ÑUÑEZ,11,9,8,0,8,2,0,0,0,0,SI,sub gerencia de desarrollo social y humano,12.10,8,2,4
CUE-02953,AMAZONAS,BAGUA,IMAZA,2020,SEM-II,CELIO CASTAÑEDA MONTENEGRO,186,171,77,0,38,3,0,0,0,0,SI,GERENCIA AMBIENTAL,165.11,18,0,0
CUE-02954,TACNA,TARATA,TARATA,2020,SEM-II,PASCUAL CUSI SUYO,115,12,12,0,12,0,1,1,0,0,SI,Gerencia de Gestión Ambiental y Agropecuario,24000.00,0,0,0
CUE-02955,TACNA,TACNA,PALCA,2020,SEM-II,HECTOR ROMAN MAMANI CANAVIRI,94,18,17,0,17,1,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,31000.00,0,0,2
CUE-02957,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,2020,SEM-II,GUSTAVO CAMARENA BENGOLEA,43,20,2,0,20,1,0,0,0,0,SI,GERENCIA DESARROLLO SOCIAL,76167.00,12,0,0
CUE-02958,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,2020,SEM-II,Venancio Bada Polo Valencia,26,26,19,0,19,7,0,0,0,0,SI,Gerencia de Desarrollo Económico y Local,27700.00,14,0,0
CUE-02960,CUSCO,URUBAMBA,YUCAY,2020,SEM-II,LEOCADIO MADERA GUARDANAULA,15,15,2,0,,14,1,1,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y SERVICIOS MUNICIPALES,0.00,2,0,1
CUE-02961,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,2020,SEM-II,JUAN ALBERTO GRABIEL ALIPIO,71,71,71,0,71,0,1,1,0,0,SI,SUB GERENCIA DE SERVICIOS PÚBLICOS Y MEDIO AMBIENTE,241044.00,50,0,0
CUE-02962,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUNA,2020,SEM-II,ANGEL PAULINO MAMANI ROQUE,23,23,23,0,1,0,1,1,0,0,SI,GERENCIA SD DESARROLLO ECONÓMICO PROCUCTIVO Y GESTION AMBIENTAL,75.00,10,0,5
CUE-02963,CAJAMARCA,SAN PABLO,SAN LUIS,2020,SEM-II,José Antonio Moncada Arribasplata,12,12,12,0,12,0,12,12,0,0,SI,INFRAESTRUCTURA,11000.00,12,0,8
CUE-02964,CUSCO,CANCHIS,PITUMARCA,2020,SEM-II,BENIGNO FREDY VENGOA CARO,203,41,41,21,15,1,1,1,1,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL,85.00,15,6,0
CUE-02966,AYACUCHO,SUCRE,SORAS,2020,SEM-II,EDWIN JAUREGUI LAPA,1,1,1,0,1,1,0,0,0,1,SI,JASS,11380.00,1,0,0
CUE-02967,HUANCAVELICA,HUANCAVELICA,MOYA,2020,SEM-II,MARCELINO ROJAS CURIÑAUPA,12,12,12,0,0,0,0,0,0,0,SI,SUBGERENCIA DE DESARROLLO SOCIAL,40000.00,8,0,0
CUE-02969,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCAPAZA,2020,SEM-II,JUSTINO QUISPE MALDONADO,59,29,11,0,11,18,0,0,0,0,SI,DESARROLLO SOCIAL Y ECONOMICO,33000.00,11,1,0
CUE-02970,SAN MARTIN,SAN MARTIN,JUAN GUERRA,2020,SEM-II,VICTOR FLORES PAREDES,20,2,2,0,2,0,1,1,0,0,SI,SERVICIOS PUBLICOS MUNICIPALES,28535.00,2,0,0
CUE-02971,LA LIBERTAD,BOLIVAR,LONGOTEA,2020,SEM-II,EDGAR ALEXANDER CHAVEZ CARRION,33,18,12,0,12,6,0,0,0,0,SI,DIDUR,46503.00,3,0,0
CUE-02972,PASCO,OXAPAMPA,OXAPAMPA,2020,SEM-II,Juan Carlos La Torre Moscoso,116,32,32,0,32,7,1,1,0,0,SI,Gerencia de Infraestructura Desarrollo Urbano Rural,298605.00,21,0,0
CUE-02973,AYACUCHO,LA MAR,SAMUGARI,2020,SEM-II,ABRAHAM VILA GUTIERREZ,53,25,23,0,23,1,1,1,1,0,SI,SUB GERENCIA DE SERVCICIOS MUNICIPALES Y AMBIENTALES,58810.00,9,0,0
CUE-02975,HUANCAVELICA,HUANCAVELICA,PILCHACA,2020,SEM-II,ISIDORO MARTIN ROJAS CURIÑAUPA,16,8,8,0,6,2,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PÚBLICOS Y MEDIO AMBIENTE,23845.00,3,0,3
CUE-02976,AMAZONAS,UTCUBAMBA,EL MILAGRO,2020,SEM-II,RENE VARAGAS  CORONEL,24,20,4,20,4,2,0,0,0,0,NO,,,4,0,0
CUE-02977,ANCASH,CORONGO,CORONGO,2020,SEM-II,WILLMAN PONCE VELASQUEZ,6,5,5,0,5,0,0,0,0,0,SI,INFRAESTRUCTURA,,1,0,1
CUE-02978,AREQUIPA,CARAVELI,QUICACHA,2020,SEM-II,ILUSION CHRISTIAM TAPIA CRUZ,26,8,8,0,7,1,0,0,0,0,SI,SUBGERENCIA DE INFRAESTRUCTURA DE DESARROLLO URBANO Y RURAL,59010.00,4,0,0
CUE-02982,JUNIN,SATIPO,LLAYLLA,2020,SEM-II,CARLOS ALBERTO QUISPE TICSE,41,24,20,1,19,4,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL MUNICIPAL,41200.00,14,1,1
CUE-02983,ANCASH,AIJA,SUCCHA,2020,SEM-II,Ulises Guillermo Inti Torres,28,20,20,8,20,12,0,0,0,0,SI,ORGANISMO DE SERVICIOS PUBLICOS SOCIALES,36000.00,4,1,0
CUE-02984,PUNO,PUNO,VILQUE ,2020,SEM-II,VENANCIA APAZA PACHACUTE,52,5,5,0,5,0,0,0,0,0,SI,GERENCIA MUNICIPAL,10000.00,4,0,0
CUE-02989,PIURA,PIURA,LA UNION,2020,SEM-II,FERNANDO IPANAQUE MENDOZA,19,17,3,0,3,14,4,4,4,0,NO,,,1,0,0
CUE-02990,PIURA,MORROPON,SAN JUAN DE BIGOTE,2020,SEM-II,ARMANDO LÓPEZ GARCÍA,33,30,16,3,30,12,1,0,0,0,SI,SUB GERENCIA DE INFRAESTRUCTURA Y DESARROLLO RURAL,72460.00,17,0,0
CUE-02996,AMAZONAS,BONGARA,FLORIDA,2020,SEM-II,PERCY OSWALDO CHÁVEZ ESCALANTE,45,10,10,10,10,1,1,1,0,0,SI,Divisón de Servicios de Agua y Saneamiento,30000.00,5,0,4
CUE-02997,SAN MARTIN,RIOJA,PARDO MIGUEL,2020,SEM-II,Moisés Diaz Diaz,49,31,24,24,0,5,2,2,0,0,SI,GERENCIA DE INFRAESTRUCTURA,224317.00,24,0,0
CUE-02999,LA LIBERTAD,ASCOPE,PAIJAN,2020,SEM-II,OSWALDO DANIEL ALVA IGLESIAS,22,22,21,0,22,0,22,22,0,0,SI,area tecnica municipal,0.00,22,0,0
CUE-03000,APURIMAC,COTABAMBAS,HAQUIRA,2020,SEM-II,GONZALO PAZ VELASQUE COLQUE,64,64,64,64,64,64,0,0,0,0,SI,,,25,24,25
CUE-03002,LA LIBERTAD,CHEPEN,CHEPEN,2020,SEM-II,MARIA DEL CARMEN CUBAS CACERES,31,25,5,0,5,3,0,0,0,1,SI,SUBGERECIA DE GESTION AMBIENTAL,0.00,11,0,0
CUE-03003,AYACUCHO,VICTOR FAJARDO,HUANCAPI,2020,SEM-II,CESAR MARTI PALOMINO CARDENAS,102,3,3,0,0,0,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONIMCO Y YGESTION AMBIENTAL,30.00,1,1,1
CUE-03004,SAN MARTIN,SAN MARTIN,SAUCE,2020,SEM-II,JORGE LUIS DELGADO SEGURA,12,10,8,0,8,2,1,1,0,0,SI,UNIDAD DE SERVICIOS MUNICIPALES Y GESTION AMBIENTAL,10520.00,9,0,0
CUE-03005,AYACUCHO,LUCANAS,CARMEN SALCEDO,2020,SEM-II,FILIBERTO ALCIDES CANALES AGUILAR,4,4,2,0,2,0,0,0,0,0,SI,SUB GERENCIA DE MEDIO AMBIENTE Y FISCALIZACIÓN,1000.00,1,0,0
CUE-03006,AYACUCHO,LUCANAS,SANCOS,2020,SEM-II,fREDDY ROLANDO ALLCCA MEDINA,21,13,4,3,13,0,0,0,0,0,SI,AREA DE SERVICIO URBANA RURAL,63990.00,0,0,0
CUE-03007,PIURA,MORROPON,CHULUCANAS,2020,SEM-II,NELSON MIO REYES,79,63,28,16,12,2,6,6,0,0,SI,GERENCIA MUNICIPAL,3800.00,29,0,6
CUE-03008,ANCASH,HUAYLAS,SANTO TORIBIO,2020,SEM-II,ALVARO CAIRO PEREZ REYES,7,6,7,1,6,7,1,1,1,0,SI,MUNICIPALIDAD DITRITAL DE SANTO TORIBIO,55000.00,6,0,0
CUE-03009,ANCASH,OCROS,OCROS,2020,SEM-II,ERNESTO TONY SALINAS CASTILLO,7,7,6,4,2,1,0,0,0,0,NO,,,1,0,0
CUE-03010,TACNA,TACNA,PACHIA,2020,SEM-II,VICTOR FELIX CUTIPA MELCHOR,23,6,6,0,6,0,0,0,0,0,SI,GDESGAT,7850.00,2,0,0
CUE-03014,UCAYALI,ATALAYA,YURUA,2020,SEM-II,RONALDO HILMER TOVAR ALVA,27,1,6,26,1,0,0,0,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS Y MEDIO AMBIENTE,46163.00,0,0,0
CUE-03015,AMAZONAS,BONGARA,JUMBILLA,2020,SEM-II,Rómulo Flumencio Vargas Más,29,2,2,0,0,0,0,0,0,0,SI,GERENCIA DE SERVICIOS Y DESARROLLO SOCIAL,,1,0,0
CUE-03017,AYACUCHO,HUANCA SANCOS,SANCOS,2020,SEM-II,LUIS AGUSTIN MENESES SALAS,1,1,1,0,1,0,0,0,0,0,SI,SUB GERENCIA DE SERVICIOS PUBLICOS,76795.00,0,0,0
CUE-03018,HUANCAVELICA,TAYACAJA,QUICHUAS,2020,SEM-II,LUIS PEDRO AGUIRRE GALINDO,48,28,28,0,0,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS,55992.00,2,8,8
CUE-03020,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,2020,SEM-II,VICTOR RAUL CRUZADO RIVERA,13,13,13,13,0,0,2,2,0,13,SI,GERENCIA DE INFRAESTRUCTURA  DE DESARROLLO URBANO Y RURAL,83400.00,8,0,0
CUE-03023,ANCASH,SANTA,NEPENA,2020,SEM-II,PEDRO CARRANZA LOPEZ,10,10,10,0,10,0,1,1,0,0,NO,,,0,0,0
CUE-03024,ANCASH,HUARI,HUACCHIS,2020,SEM-II,ELIEL  FIDEL GARRIDO TELLO,9,9,9,2,7,0,0,0,0,0,NO,,,9,0,0
CUE-03025,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,2020,SEM-II,SONIA MARGOTH BALVIN ACEVEDO,1,1,1,1,0,1,0,0,0,0,SI,GERENCIA MUNICIPAL,,0,,0
CUE-03026,PUNO,LAMPA,PUCARA,2020,SEM-II,LEONARDO ARPI INOFUENTE,53,15,15,0,15,2,0,0,0,0,SI,SUB GERENCIA DE SOSTENIBILIDAD TERRITORIAL,10000.00,15,0,0
CUE-03027,AMAZONAS,BAGUA,ARAMANGO,2020,SEM-II,NILDER RUBIO LOZANO,81,53,53,28,53,6,0,0,0,0,SI,DESARROLLO ECONÓMICO HUMANO Y DE SERVICIOS,90000.00,53,,0
CUE-03030,LA LIBERTAD,JULCAN,CARABAMBA,2020,SEM-II,JAIME YUBI CARRANZA LUCAS,40,40,28,6,35,7,0,0,0,0,SI,GERENCIA DE DESARROLLO ECONOMICO Y GESTION DE MEDIO AMBIENTE,90000.00,28,1,0
CUE-03032,JUNIN,CHUPACA,HUAMANCACA CHICO,2020,SEM-II,TITO JUAN AVILA ZUÑIGA,5,5,3,0,3,2,1,1,0,0,SI,SUB GERENCIA DE DESARROLLO URBANO Y RURAL,,3,0,0
CUE-03033,UCAYALI,CORONEL PORTILLO,MANANTAY,2020,SEM-II,VICTOR HUGO LOPEZ RIOS,16,10,7,2,7,0,0,0,0,0,SI,GERENCIA DE DESARROLLO SOCIAL Y ECONOMICO,115407.20,6,0,0
CUE-03035,AMAZONAS,LUYA,LONYA CHICO,2020,SEM-II,EFRAIN GUERRA GOMEZ,7,7,7,1,6,0,0,0,0,1,SI,MUNICIPALIDAD DISTRITAL DE LONYA CHICO,14500.00,0,0,0
CUE-03038,AMAZONAS,LUYA,COLCAMAR,2020,SEM-II,LESTER MENDOZA HUAMAN,16,9,9,0,9,0,0,0,0,1,SI,DIVISION DE DESARROLLO SOCIAL,12500.00,8,0,6
CUE-03039,LIMA,OYON,COCHAMARCA,2020,SEM-II,FERNANDO CARRERA GERVACIO,24,24,3,21,3,0,0,0,0,0,SI,GERENCIA MUNICIPAL,15010.00,3,0,0
CUE-03042,LA LIBERTAD,OTUZCO,OTUZCO,2020,SEM-II,HELI ADAN VERDE RODRIGUEZ,75,54,50,1,50,4,1,1,0,0,SI,,198686.00,23,0,0
CUE-03043,ANCASH,CASMA,YAUTAN,2020,SEM-II,NICOLAS MULLER GARCIA BOBADILLA,75,65,65,56,65,53,1,1,0,0,SI,INIDAD DE SANEAMIENTO BASICO,74000.00,20,0,5
CUE-03045,PUNO,LAMPA,PALCA,2020,SEM-II,HUMBERTO SALAZAR MAMANI,34,3,3,31,3,0,0,0,0,0,SI,ASUNTOS SOCIALES,31640.00,3,0,0
CUE-03046,ANCASH,PALLASCA,LACABAMBA,2020,SEM-II,JAVIER INFANTES ANTICONA FAJARDO,30,5,5,0,5,0,0,0,0,0,SI,AREA TECNICA MUNICIPAL,25.00,0,0,0
CUE-03051,TACNA,TACNA,ALTO DE LA ALIANZA,2020,SEM-II,ANGEL LANCHIPA VALDIVIA,10,9,9,1,,0,2,9,8,0,NO,,,0,0,0
CUE-03052,MADRE DE DIOS,TAMBOPATA,INAMBARI,2020,SEM-II,WUILLTON CAMALA LIZARASO,32,20,20,,,0,1,1,0,4,SI,OFICINA DE DESARROLLO SOCIAL Y SERVICIOS COMUNALES,,13,0,0
CUE-03053,ANCASH,HUAYLAS,CARAZ,2020,SEM-II,ESTEBAN FLORENTINO TRANCA,65,65,46,3,43,19,1,1,0,0,SI,Gerencia de Servicios a la Ciudad y Gestión Ambiental,308254.00,42,0,0
CUE-03054,CUSCO,CUSCO,SAYLLA,2020,SEM-II,RODOLFO KCANA HUAMAN,20,17,10,4,0,9,1,1,0,1,SI,SUB GERENCIA DE MEDIO AMBIENTE,110000.00,7,0,7
CUE-03055,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,2020,SEM-II,WILLIAM LOPEZ ALVA,4,4,4,0,4,0,0,0,0,0,NO,,,4,0,4
CUE-03056,PUNO,PUNO,MANAZO,2020,SEM-II,MIGUEL GABRIEL QUISPE ACHATA,91,9,9,0,9,4,1,1,0,0,SI,GERENCIA DE INGENIERIA MUNICIPAL,16000.00,9,0,5
CUE-03060,LORETO,LORETO,NAUTA,2020,SEM-II,GIAMPAOLO OSSIO ROJAS FLORINDEZ,84,7,15,6,9,0,10,0,0,0,SI,GERENCIA DE SERVICIOS SANEAMIENTO Y AMBIENTE,500000.00,0,0,0
CUE-03061,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,2020,SEM-II,EUDES COAQUIRA CCAPA,62,9,9,1,1,0,1,1,0,0,SI,SUB GERENCIA DE DESARROLLO ECONÓMICO SOCIAL Y AMBIENTAL SEGÚN ORGANIGRAMA,155138.00,6,0,0
CUE-03062,UCAYALI,PADRE ABAD,NESHUYA,2020,SEM-II,LUCAS GARCIA PEZO,27,21,21,3,21,0,0,0,0,6,SI,GERENCIA DE SERVICIOS PUBLICOS Y GESTIOM AMBIENTAL,72625.00,21,2,0
CUE-03063,ANCASH,RECUAY,TICAPAMPA,2020,SEM-II,NESTOR ROBERTO TRUJILLO GAMARRA,36,13,11,0,11,2,0,0,0,0,SI,UNIDAD DE SANEAMIENTO RUIRAL,41133.00,8,0,0
CUE-03064,JUNIN,CONCEPCION,MITO,2020,SEM-II,LUIS EMILIANO ENRIQUESZ BERGNA,6,4,4,0,4,1,0,0,0,0,SI,SUB GERENCIA DE OBRAS DESARROLLO URBANO Y RURAL,22.00,4,0,1
CUE-03065,PUNO,CARABAYA,CARABAYA MACUSANI,2020,SEM-II,FABIO VARGAS HUAMANTUCO,117,6,6,0,0,1,1,1,1,0,SI,SI,91180.00,2,0,0
CUE-03067,MADRE DE DIOS,MANU,MANU,2020,SEM-II,RIVAS DAVILA REYNADO,25,7,7,0,7,0,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS BASICOS MUNICIPALES,129896.92,5,,0
CUE-03068,AYACUCHO,HUANTA,CHACA,2020,SEM-II,NICASIO ÑAUPA PACHECO,15,14,13,1,13,1,0,0,0,0,SI,SUB GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE,38470.00,10,2,2
CUE-03070,AYACUCHO,HUANTA,LURICOCHA,2020,SEM-II,MIKI VLADIMIR CRUZ HUGO,29,29,27,0,27,0,0,0,0,0,SI,DESARROLLO SOCIAL,7900.00,27,1,0
CUE-03071,ANCASH,HUARI,UCO,2020,SEM-II,Henry Neil Principe Guardia,22,16,10,0,8,6,0,0,0,0,SI,GDETA,39.00,8,0,0
CUE-03074,APURIMAC,AYMARAES,POCOHUANCA,2020,SEM-II,HERMETANIO CHALLQUE ANCCO,6,6,5,6,0,1,0,0,0,0,SI,MUNICIPALIDAD,12000.00,6,0,0
CUE-03076,LIMA,CAÑETE,CERRO AZUL ,2020,SEM-II,TERENCIA TIOFA CORDOVA DE SALAZAR,34,3,3,0,3,0,0,0,0,1,NO,,,2,0,0
CUE-03078,ANCASH,CARHUAZ,YUNGAR,2020,SEM-II,HITLER ALBA SANCHEZ,43,30,11,0,0,4,0,0,0,0,SI,ODURO,63200.00,14,0,3
CUE-03079,HUANCAVELICA,TAYACAJA,PICHOS,2020,SEM-II,EVER CRISTIAN ALEJO AROTOMA,16,16,16,0,16,0,0,0,0,0,SI,SUBGERENCIA DE OBRAS INFRAESTRUCTURA Y DESARROLLO URBANO Y RURAL,33901.50,2,0,0
CUE-03080,LA LIBERTAD,OTUZCO,SINSICAP,2020,SEM-II,ANTERO PERCILIANO REYES JULCA,42,39,26,3,39,4,1,1,0,0,SI,AREA TECNICA MUNICIPAL,80000.00,8,0,0
CUE-03082,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2020,SEM-II,KENI ROY PINEDO MORI,14,14,10,0,10,4,0,0,0,0,SI,MUNICIPAL,0.00,11,0,11
CUE-03083,PIURA,SULLANA,MIGUEL CHECA,2020,SEM-II,OLEMAR MEJIAS JIMENEZ,10,4,1,6,4,3,2,2,2,0,NO,,,0,0,0
CUE-03084,LORETO,ALTO AMAZONAS,YURIMAGUAS,2020,SEM-II,HUGO ARAUJO DEL AGUILA,138,2,2,15,15,0,4,1,0,0,SI,Gerencia de Servicios a la Comunidad y Participacion Vecinal,0.00,0,1,0
CUE-03088,ICA,ICA,SAN JOSE DE LOS MOLINOS,2020,SEM-II,LUIS EMILIO RAMOS MENDOZA,22,22,1,0,1,0,22,22,0,0,SI,Gerencia de servicios publicos,,1,0,0
CUE-03089,JUNIN,JUNIN,CARHUAMAYO,2020,SEM-II,SONIA ELVA INCHE LLANA,64,3,2,61,3,0,1,1,0,0,SI,SEMAPAC,82073.00,2,0,0
CUE-03092,LA LIBERTAD,PATAZ,HUAYO,2020,SEM-II,Abran Atincona Cruzado,37,18,19,0,19,10,0,0,0,0,SI,Sub Gerencia de Medio Ambiente,60000.00,16,0,0
CUE-03093,LA LIBERTAD,PATAZ,URPAY,2020,SEM-II,BARY PERCY MENDOZA MARTINEZ,16,13,8,0,8,5,0,0,0,0,SI,DIVISION DE DESARROLLO URBANO Y RURAL,15500.00,6,0,0
CUE-03094,AREQUIPA,CONDESUYOS,ANDARAY,2020,SEM-II,GALO MIGUEL SARMIENTO SANCHEZ,1,1,1,1,0,0,0,0,0,0,NO,,,1,2,1
CUE-03095,LA LIBERTAD,PATAZ,CHILLIA,2020,SEM-II,JULIO HENRIQUEZ GRACIANO,61,41,41,0,41,1,1,1,0,0,SI,DESARROLLO SOCIAL,104910.00,20,0,20
CUE-03096,LA LIBERTAD,PATAZ,BULDIBUYO,2020,SEM-II,BENICIO ZEVALLOS RODRIGUEZ,14,14,14,1,13,0,0,0,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS Y MEDIO AMBIENTE,75700.00,0,0,0
CUE-03097,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,2020,SEM-II,TIMOTEO SULLCAHUAMAN VALDIGLECIAS,39,39,24,0,12,12,0,0,0,0,SI,DIVICION DE DESARROLLOURBANO Y RUAL,58217.00,12,10,2
CUE-03099,LA LIBERTAD,PATAZ,PARCOY,2020,SEM-II,LUIS SANTA MARIA VELEZMORO ARAUJO,59,49,49,49,49,10,2,2,0,0,SI,GERENCIA DE SERVICIOS PUBLICOS Y MEDIO AMBIENTE,400000.93,6,0,0
